Target Vertex Index,Source Vertex Index,Best Sigma Coarse,Best Sigma Finer,Best Variance Explained Coarse,Best Variance Explained Finer,Source Eccentricity,Source Polar Angle
9160,6548,0.2632653061224489,0.3735076530612242,0.5984417046653661,0.5996292955896871,6.736583014563503,2.2901731582833587
9161,7163,0.4765306122448979,0.5169240274234694,0.7613734880527598,0.7622483224720592,6.660357036109862,2.303604873463441
8564,7179,0.05,0.05,0.0497148446085508,0.0497148446085508,6.355478669930697,2.429888224062879
100852,4501,0.6897959183673469,0.6660841836734692,-0.3010044844817467,-0.2973598255604215,6.05522590942546,2.4441316721548643
8563,101911,0.2632653061224489,0.3539684311224487,0.6762644206446788,0.6766556499703549,6.666365464180121,2.6229843704452476
7922,101911,0.2632653061224489,0.3287216996173468,0.631616315928992,0.6318653984033993,6.666365464180121,2.6229843704452476
7923,4501,0.6897959183673469,0.6760538903061225,-0.024293513081474,-0.0232818455240673,6.05522590942546,2.4441316721548643
7921,101911,0.2632653061224489,0.4007597257653057,0.834384582853566,0.8351485718014695,6.666365464180121,2.6229843704452476
7920,101911,0.05,0.05,0.8406894011112966,0.8406894011112966,6.666365464180121,2.6229843704452476
7895,6625,0.05,0.05,0.8689478477358602,0.8689478477358602,6.5910074570834265,2.6330489657726304
7909,6625,0.4765306122448979,0.3918347417091837,0.8605065298981728,0.8606899182631786,6.5910074570834265,2.6330489657726304
98452,6625,0.05,0.05,0.8601490358213039,0.8601490358213039,6.5910074570834265,2.6330489657726304
8533,118665,1.1163265306122447,1.0696130620216835,0.8538020780525556,0.8547871443377778,6.464983774100673,2.4493415305414095
9162,7179,0.903061224489796,0.9655876315369898,0.8381914733884009,0.8405204823991597,6.355478669930697,2.429888224062879
8523,101911,0.05,0.05,0.8619148353770107,0.8619148353770107,6.666365464180121,2.6229843704452476
7885,6625,0.05,0.05,0.8618903698971812,0.8618903698971812,6.5910074570834265,2.6330489657726304
7870,101911,0.903061224489796,0.8754578882334183,0.8600751202425436,0.8603727686521303,6.666365464180121,2.6229843704452476
101209,4980,0.903061224489796,0.8583491111288264,0.3824729086611835,0.3899893476206397,5.034646121378425,2.2544195338052884
109499,4989,0.6897959183673469,0.717482063137755,0.2339124961453604,0.2367861265754524,4.931298103453373,1.992979434301269
7911,101911,0.2632653061224489,0.3097995057397958,0.7358553773494423,0.735899146658877,6.666365464180121,2.6229843704452476
7910,6614,0.6897959183673469,0.6838006218112245,0.8169564981530142,0.8169754139020879,6.678474500571696,2.621926808171944
98757,6614,0.6897959183673469,0.7331776147959186,0.8064123630655249,0.8072026293825006,6.678474500571696,2.621926808171944
7898,5517,0.903061224489796,0.8806610730229592,0.5534433986832386,0.5544300614080848,5.121532128795582,2.143079207021706
103857,6625,0.05,0.05,0.8567012827277567,0.8567012827277567,6.5910074570834265,2.6330489657726304
7896,6625,0.05,0.05,0.8674038563643826,0.8674038563643826,6.5910074570834265,2.6330489657726304
7247,7225,1.1163265306122447,1.0457930086096938,0.8318572434390411,0.8329932881619552,5.540601654994655,2.057108519923688
7248,6062,0.6897959183673469,0.7901666135204084,0.8272211011770123,0.8343274495172085,5.71090100352773,2.088691730557556
7899,5528,0.6897959183673469,0.7016517857142857,0.6098229278794514,0.6100097360787304,5.540800501975995,2.047348266397684
7912,4989,0.6897959183673469,0.6936356026785713,0.3807427836450717,0.3807839978353978,4.931298103453373,1.992979434301269
118736,101911,0.903061224489796,0.925990513392857,0.8519409381951213,0.8521412831002952,6.666365464180121,2.6229843704452476
7871,118665,1.1163265306122447,1.115563416772959,0.8617952477524122,0.861795506503466,6.464983774100673,2.4493415305414095
7277,4989,0.6897959183673469,0.7076470822704082,0.4381209178488107,0.4389706694142259,4.931298103453373,1.992979434301269
7278,5001,0.6897959183673469,0.6790852200255102,0.6392702177231251,0.6393766410988632,4.8002131046229355,1.77744268358574
7262,5538,0.6897959183673469,0.6552387595663265,0.7013392515480963,0.702727022190964,5.280718438169927,1.8802481806256026
6635,6085,0.05,0.05,0.9100321650091754,0.9100321650091754,5.071780493752447,1.7920335768070614
7249,6627,0.05,0.05,0.9387200766696914,0.9387200766696914,5.627942349577852,1.96084037431851
103643,6073,0.05,0.05,0.9169221224125228,0.9169221224125228,5.545477658080151,1.9432151283556014
7237,6617,0.4765306122448979,0.442466119260204,0.9798148715095516,0.9799999174961832,5.591238946582372,2.012625674089122
7236,7225,0.6897959183673469,0.7032684948979592,0.9326344831634846,0.9327404131814804,5.540601654994655,2.057108519923688
7235,117593,1.5428571428571427,1.502176339285714,0.8661404773304403,0.8666656349522043,7.1584127016812324,2.1488749766054047
7897,6588,1.1163265306122447,1.1263560267857142,0.8347892328272231,0.8348317418412352,6.5886977212212035,2.4697597037887435
7224,7225,0.05,0.05,0.9778484374913337,0.9778484374913337,5.540601654994655,2.057108519923688
7223,7225,0.4765306122448979,0.518692402742347,0.9365062452386844,0.9370330550789242,5.540601654994655,2.057108519923688
7886,7179,1.1163265306122447,1.180155552455357,0.8544044201982168,0.8561835502035,6.355478669930697,2.429888224062879
7222,117593,1.5428571428571427,1.4766378348214286,0.8717193835279935,0.8730924176719858,7.1584127016812324,2.1488749766054047
7873,7225,0.05,0.05,0.9530811308933398,0.9530811308933398,5.540601654994655,2.057108519923688
7874,7225,0.05,0.05,0.9463600796743784,0.9463600796743784,5.540601654994655,2.057108519923688
7872,7225,0.6897959183673469,0.6210184151785714,0.9119545084572688,0.9138242381544612,5.540601654994655,2.057108519923688
7858,7180,1.3295918367346935,1.2612295220822702,0.8461955297961583,0.848125559782022,6.656523101272319,2.3039810190990986
103914,6085,0.05,0.05,0.983698560434692,0.983698560434692,5.071780493752447,1.7920335768070614
5665,7290,2.822448979591836,2.895077427455356,0.8353996772664667,0.8354938485255348,7.263651140191739,2.79590581553806
5159,1071,1.969387755102041,2.039681819993622,0.7613042361268159,0.7614480692960249,2.187829927826118,-2.9649248232862173
5158,843,1.1163265306122447,1.0928880341198977,0.6190028576404969,0.6194695563720964,1.718324974384857,-2.923563007381282
5157,1072,0.903061224489796,0.9439811862244898,0.6062818172506075,0.6075367302655653,1.8713961187381856,-3.047194142185313
5156,105129,1.1163265306122447,1.0249709024234694,0.7291753087896105,0.7302444627798536,2.2365754378375207,-2.8963554641134577
5686,4050,1.7561224489795917,1.7214801897321428,0.9098910278517648,0.9100207759772384,5.213556598478784,-2.8732462227734654
5155,2382,1.7561224489795917,1.7141058474170918,0.799914838730105,0.8001293747904094,3.693876873822086,-2.88347526320905
5685,4491,2.182653061224489,2.172794886997767,0.8982663869088379,0.8982707674545497,6.670579641602392,2.629327005496497
108371,4020,2.822448979591836,2.849253976004464,0.8245446556595956,0.8245551543794629,7.8032673060704365,-2.961140770937969
5673,100916,2.395918367346938,2.3822307477678564,0.6519063193526256,0.6519104939508067,3.293218831737436,-2.211072524727585
5698,3212,2.182653061224489,2.21169470962213,0.8422960696463219,0.8423338933108868,4.597579301581842,-2.8580545154085684
5150,7291,2.822448979591836,2.7648423549107135,0.8543769822087061,0.8544474450614665,6.889306009417574,2.9297748585654393
120643,484,2.182653061224489,2.1966143674266583,0.6227573606360972,0.6227628100475944,3.2866858078655388,-2.2308225598302407
109722,485,2.609183673469387,2.591156354631696,0.6571060198136203,0.6571100179701572,3.357437349748195,-2.2112814327694164
5655,7179,3.248979591836734,3.292130102040816,0.8727383488883206,0.8727639391101909,6.355478669930697,2.429888224062879
5654,7179,3.675510204081632,3.627502441406249,0.8699978574737622,0.8700167016236322,6.355478669930697,2.429888224062879
5118,102359,4.315306122448979,4.3842604158362555,0.8637754952889576,0.8637951875598594,6.71446631768775,2.2954612090304027
97942,102359,4.10204081632653,4.119716846699616,0.8639552530452641,0.8639569887175261,6.71446631768775,2.2954612090304027
109709,102359,4.10204081632653,4.11976692044005,0.8626623644729052,0.8626640672239034,6.71446631768775,2.2954612090304027
5145,7179,3.675510204081632,3.6589991230867343,0.8728690039131152,0.8728712167752832,6.355478669930697,2.429888224062879
5149,7304,4.528571428571428,4.57544921875,0.8015865906184872,0.8015906395127349,6.621086453157198,2.9517429237105204
4677,1404,3.462244897959183,3.4328293407206627,0.7092649203268069,0.7092744388029113,0.952174984719818,2.954581689824165
4687,105859,0.6897959183673469,0.7259697863520407,0.6293724472816373,0.6298772948650844,1.995132078353598,-3.110226732266634
5168,1071,0.6897959183673469,0.7488731664540818,0.7063075254069184,0.7071630905724628,2.187829927826118,-2.9649248232862173
5167,2383,1.5428571428571427,1.524626116071428,0.6787481111137048,0.6788070479075833,3.877151536136249,-2.906276653273149
5166,4060,1.5428571428571427,1.5200306919642856,0.6366672956680027,0.6367448107194544,5.144635204513208,-3.031986183132224
4653,7163,3.888775510204081,3.975741290656887,0.8208159383545997,0.8208627889615328,6.660357036109862,2.303604873463441
4633,102359,3.888775510204081,3.8951365443638384,0.868171372870182,0.8681716635875448,6.71446631768775,2.2954612090304027
4634,102359,4.10204081632653,4.125825843032523,0.8423188268615411,0.8423219805514246,6.71446631768775,2.2954612090304027
4621,110061,4.315306122448979,4.315042737065529,0.8597256235813697,0.8597256238407759,6.546056155481905,2.6228432421332517
5117,110061,4.10204081632653,4.004747538663903,0.8597188895172423,0.8597718654648987,6.546056155481905,2.6228432421332517
120997,102359,4.10204081632653,4.17334582270408,0.8632799093357906,0.8633062191073242,6.71446631768775,2.2954612090304027
4620,11064,4.10204081632653,4.145755191725128,0.8581641367184335,0.8581737665529997,7.928955696281982,1.8116976450579911
5116,11064,4.10204081632653,4.074450185347576,0.8550356394966938,0.8550396425391492,7.928955696281982,1.8116976450579911
5648,110061,4.10204081632653,4.0526180345184954,0.8571998382089083,0.8572132781519941,6.546056155481905,2.6228432421332517
5103,11779,3.888775510204081,3.9868493652343746,0.8601830952287711,0.8602445632016882,6.908838658549067,2.1196831906562195
5102,11779,4.315306122448979,4.31757123674665,0.8614825454185029,0.8614825645363193,6.908838658549067,2.1196831906562195
5133,110061,4.10204081632653,4.055322016501911,0.853941531899642,0.8539531167414992,6.546056155481905,2.6228432421332517
5132,11779,4.315306122448979,4.324840673329879,0.86238546233804,0.8623858055309824,6.908838658549067,2.1196831906562195
120694,11779,4.10204081632653,4.163531369579079,0.8708526542194931,0.8708713362673102,6.908838658549067,2.1196831906562195
4608,11779,3.888775510204081,3.872350750358737,0.8720012865858596,0.8720031445872178,6.908838658549067,2.1196831906562195
4607,117593,5.1683673469387745,5.070324831592792,0.88136001078902,0.8813742120846124,7.1584127016812324,2.1488749766054047
4619,2049,0.2632653061224489,0.2896432557397959,0.8711893367624389,0.8712750312578625,1.5149234244217298,2.8012241487642084
4676,99797,4.10204081632653,4.0489626514668355,0.7092456349704694,0.7092581364628957,0.8978555842191507,-2.5667536334923753
4686,1057,0.4765306122448979,0.5199023437500001,0.6907869218949356,0.6916833445414263,2.466809898610404,-2.8161768700287686
4685,98859,1.5428571428571427,1.5632728794642854,0.7172579538568811,0.7173025816262841,7.797021952049729,-2.9836727034094155
4172,2506,0.4765306122448979,0.5449388153698981,0.802471746139169,0.8142026957785242,0.8073042434165792,-2.956871015880543
4183,122657,0.6897959183673469,0.6212878667091837,0.735860670015517,0.7411436696468503,0.7497304178906652,3.00685720805102
4182,2506,0.4765306122448979,0.4272953204719387,0.7806559003885101,0.7846582206325603,0.8073042434165792,-2.956871015880543
4684,6109,0.05,0.05,0.701185618315189,0.701185618315189,6.267731320180428,2.9569118209987413
4181,2506,0.05,0.05,0.7911283690311872,0.7911283690311872,0.8073042434165792,-2.956871015880543
4683,6109,0.05,0.05,0.7164669411724147,0.7164669411724147,6.267731320180428,2.9569118209987413
4696,4532,1.3295918367346935,1.3177112065529335,0.5979711349810131,0.597992559020932,5.678965864926313,3.052560628376043
105866,2506,0.05,0.05,0.8212168988316066,0.8212168988316066,0.8073042434165792,-2.956871015880543
4180,6681,0.05,0.05,0.7451423947215079,0.7451423947215079,6.246123522253546,2.9468379534901072
4193,6109,0.05,0.05,0.6419613761069614,0.6419613761069614,6.267731320180428,2.9569118209987413
4695,4532,1.3295918367346935,1.381723782286352,0.5603230809487225,0.5607276762780169,5.678965864926313,3.052560628376043
4667,7179,7.940816326530611,7.994323780293366,0.820911826750825,0.820912131323785,6.355478669930697,2.429888224062879
4159,2918,0.903061224489796,0.875016940369898,0.8041159067839474,0.8047472075494316,0.8007047527080137,2.5367492720662876
116622,7179,3.462244897959183,3.381690225406569,0.8628484553440727,0.8629192928418128,6.355478669930697,2.429888224062879
4149,6604,4.315306122448979,4.303401103117027,0.8624150608808168,0.8624155128254893,6.743265154276136,2.5835049775683556
106531,11064,4.315306122448979,4.315148091218909,0.82311188307825,0.8231118832100701,7.928955696281982,1.8116976450579911
4632,11064,4.10204081632653,4.152364925462372,0.8743782021675474,0.8743912577323971,7.928955696281982,1.8116976450579911
110274,110061,4.10204081632653,4.00144267179528,0.886357842404553,0.8864168124519535,6.546056155481905,2.6228432421332517
105888,11779,4.9551020408163255,4.857838807397959,0.8766960865176365,0.8767132221992657,6.908838658549067,2.1196831906562195
113543,11064,4.10204081632653,4.140797891422193,0.8561550328284462,0.8561629736691677,7.928955696281982,1.8116976450579911
4127,11779,3.888775510204081,3.970614487005739,0.8740637101614079,0.8741076424009845,6.908838658549067,2.1196831906562195
4606,1350,0.2632653061224489,0.2481481186224489,0.8881066983895443,0.8881365703760212,1.738204965146515,2.8361784766033984
4618,2900,0.4765306122448979,0.4209663982780611,0.8941383183858597,0.89599965687904,1.1750512684764336,2.6467555643792777
107362,2900,0.4765306122448979,0.4581022799744897,0.914151627000187,0.9143672962125924,1.1750512684764336,2.6467555643792777
105774,116575,0.05,0.05,0.8831158323519614,0.8831158323519614,1.094914763906909,2.621761856334095
115412,2900,0.4765306122448979,0.4942143654336734,0.9013886230749372,0.9015923128462024,1.1750512684764336,2.6467555643792777
4126,11093,3.888775510204081,3.9788743373325888,0.8948256881735008,0.8948802174190111,6.917579567288822,2.145202538263576
115217,11093,4.315306122448979,4.24487687091438,0.8949077163517355,0.8949285088582913,6.917579567288822,2.145202538263576
4597,108782,4.9551020408163255,5.036154735331631,0.8859426488350965,0.8859497746958979,4.0703663310798275,1.7763240915320535
4596,1350,0.2632653061224489,0.2925227200255101,0.880319471438544,0.8805063125250413,1.738204965146515,2.8361784766033984
4605,2899,0.6897959183673469,0.6648716517857141,0.8883975833461382,0.8889610958088395,1.023469311903679,2.643882762673369
4617,2899,0.6897959183673469,0.7508940529336736,0.8764600592783892,0.8793028590693895,1.023469311903679,2.643882762673369
106635,2899,0.6897959183673469,0.670125956632653,0.8842018939264036,0.8845689049733189,1.023469311903679,2.643882762673369
122577,2899,0.6897959183673469,0.7388360969387756,0.8689492863581162,0.8709663605811583,1.023469311903679,2.643882762673369
4122,4069,3.462244897959183,3.494449861487563,0.8956984239571812,0.895706015010474,4.193671588594809,2.3733873173500135
4121,1350,0.05,0.05,0.8797561603633828,0.8797561603633828,1.738204965146515,2.8361784766033984
4120,2900,0.4765306122448979,0.5156210140306122,0.8695565099396418,0.8707193767343324,1.1750512684764336,2.6467555643792777
4192,4532,1.1163265306122447,1.1838621053890304,0.6374451911748937,0.6381871666543362,5.678965864926313,3.052560628376043
4694,5021,1.3295918367346935,1.410548917809311,0.5377611603215617,0.5384977923279632,5.954372575580785,3.036339683867775
4693,4533,1.3295918367346935,1.319269321986607,0.5808083691749317,0.580828118693021,5.674891566301348,3.0417212356539856
4179,2506,0.05,0.05,0.7581691084580005,0.7581691084580005,0.8073042434165792,-2.956871015880543
4191,4067,1.3295918367346935,1.3049216757015305,0.6322446947787559,0.6323701425763313,5.663858366444864,3.0661912066051418
4178,122657,0.05,0.05,0.7718177944083201,0.7718177944083201,0.7497304178906652,3.00685720805102
4692,3628,1.1163265306122447,1.1860969387755098,0.599048768625011,0.6004813757818608,5.625080652885077,3.0603099906608366
4190,3629,1.3295918367346935,1.3355646125637757,0.6151605585664843,0.6151705141613301,5.098110667069247,3.0899328528903873
104651,3629,1.1163265306122447,1.0897265624999997,0.6007213103293274,0.6009542580997479,5.098110667069247,3.0899328528903873
4176,1316,0.2632653061224489,0.3748445471938773,0.6022933811730435,0.6029166750252449,2.992072686320901,-2.8165632795988174
4177,122657,0.05,0.05,0.7863003183733988,0.7863003183733988,0.7497304178906652,3.00685720805102
4171,2507,0.05,0.05,0.8657600723254468,0.8657600723254468,0.8875096351683582,-2.750929883248373
4170,2506,0.05,0.05,0.905168379962989,0.905168379962989,0.8073042434165792,-2.956871015880543
110254,2506,0.05,0.05,0.8401113461627167,0.8401113461627167,0.8073042434165792,-2.956871015880543
4168,122657,0.05,0.05,0.9101466367976072,0.9101466367976072,0.7497304178906652,3.00685720805102
4167,122657,0.05,0.05,0.9294449329909062,0.9294449329909062,0.7497304178906652,3.00685720805102
4166,2505,0.05,0.05,0.9288702599930028,0.9288702599930028,0.7093281077764116,2.9985441960535564
117246,2505,0.05,0.05,0.7997139694861054,0.7997139694861054,0.7093281077764116,2.9985441960535564
4158,122657,0.6897959183673469,0.5875390624999999,0.8644546087675491,0.8799813210588064,0.7497304178906652,3.00685720805102
4157,2506,0.4765306122448979,0.4368817761479592,0.8959341279236012,0.9000652877996057,0.8073042434165792,-2.956871015880543
4156,2926,0.4765306122448979,0.4664787946428571,0.905573745883908,0.9056488466235356,0.8199734481124378,2.928038946832064
4169,2506,0.05,0.05,0.9188733161620614,0.9188733161620614,0.8073042434165792,-2.956871015880543
4155,2920,0.4765306122448979,0.4361371970663265,0.9143830682899426,0.9150394955549496,0.8471689910353841,2.884265647822395
4664,539,1.969387755102041,2.012660435267857,0.7029508024394606,0.7037055625580694,0.8807305000530997,3.0376098213031346
4675,2910,0.4765306122448979,0.5575966597576533,0.7942928495033552,0.798460738062752,0.851065429711485,2.7284916665874395
4674,2910,0.4765306122448979,0.5265104830994898,0.8169977115586001,0.8186405526568004,0.851065429711485,2.7284916665874395
4673,2918,0.4765306122448979,0.4802535076530612,0.9268127612036318,0.9268140878473023,0.8007047527080137,2.5367492720662876
4165,2498,0.4765306122448979,0.4822080277423468,0.9228528778730392,0.9228790737812972,0.7668117339635687,2.7840841881599507
4148,2908,5.5948979591836725,5.6836158845862546,0.83988129391148,0.8398853971943787,0.8419719212279256,2.450583959401449
4147,2920,0.6897959183673469,0.60976881377551,0.8626970374034099,0.8680013982342917,0.8471689910353841,2.884265647822395
4666,2909,0.05,0.05,0.8745265438508465,0.8745265438508465,0.8236148822929148,2.6704993729524777
4665,136,2.395918367346938,2.384102558992346,0.68037036611107,0.6803967923807733,0.5238058436825304,-2.998952304034531
113829,101318,0.4765306122448979,0.4499119100765305,0.795455977232033,0.7958201809412289,0.9844508483235911,2.704773995772802
4652,5537,4.741836734693877,4.680364193040496,0.8652200751387047,0.8652268077075657,6.499628028928259,2.6368462388482414
4651,1666,0.05,0.05,0.8498168147713656,0.8498168147713656,1.642865530460778,2.8406348066663902
4137,152,10.5,10.5,0.6539804828333393,0.6539804828333384,0.10965660407405438,-2.8848665162756126
122053,11064,4.10204081632653,4.025828583386478,0.7693880202212202,0.7694206390185192,7.928955696281982,1.8116976450579911
3705,2907,0.6897959183673469,0.6703280452806122,0.6394471481222093,0.6397318542943663,0.8149228772866787,2.339004328469619
104488,11779,6.2346938775510194,6.233628378109055,0.7665332109582987,0.7665332114760202,6.908838658549067,2.1196831906562195
3695,117593,3.675510204081632,3.6927391581632647,0.8618483644493828,0.8618512077192084,7.1584127016812324,2.1488749766054047
3694,11093,3.675510204081632,3.674523128587371,0.902432426323991,0.9024324362969726,6.917579567288822,2.145202538263576
4136,11779,3.888775510204081,3.9670067362882646,0.8405446379642574,0.8405869239747213,6.908838658549067,2.1196831906562195
3688,5024,3.248979591836734,3.171165896045917,0.909006860164645,0.909078736676177,3.8891491729933065,2.057452351804231
3686,3279,3.248979591836734,3.2576255580357136,0.882800977295636,0.8828014916172374,2.773063970154935,2.245653678235892
3687,3251,2.822448979591836,2.874198471380739,0.9039272237547772,0.9039770467693738,3.1426573703787306,2.3297919426391784
4116,2049,0.4765306122448979,0.4063540338010204,0.8686182246257806,0.8733742403948144,1.5149234244217298,2.8012241487642084
4115,2900,0.4765306122448979,0.5203677056760204,0.8740699780177978,0.8757313900022232,1.1750512684764336,2.6467555643792777
4588,2899,0.6897959183673469,0.664669563137755,0.8762975438548294,0.8769264885724614,1.023469311903679,2.643882762673369
116905,2049,0.2632653061224489,0.3400852997448977,0.8823345609414014,0.8836854966047999,1.5149234244217298,2.8012241487642084
116717,2900,0.4765306122448979,0.4861170679209183,0.8778544580123706,0.8779285268398077,1.1750512684764336,2.6467555643792777
3676,1350,0.05,0.05,0.8809868957753982,0.8809868957753982,1.738204965146515,2.8361784766033984
3674,2900,0.4765306122448979,0.4904914700255102,0.8814006739433391,0.8815799946106768,1.1750512684764336,2.6467555643792777
4114,2882,0.6897959183673469,0.6313249362244897,0.8805608732763892,0.8850973982562826,1.1380073174736682,2.6439074261213507
4587,2899,0.4765306122448979,0.5842153619260206,0.8645897777288083,0.8696841848209613,1.023469311903679,2.643882762673369
99130,2899,0.6897959183673469,0.6732920121173469,0.8712892567955899,0.871550446888721,1.023469311903679,2.643882762673369
4103,2882,0.4765306122448979,0.5795617426658165,0.8957016872026287,0.9024072629741064,1.1380073174736682,2.6439074261213507
4113,2899,0.4765306122448979,0.4609875239158162,0.8779192665069582,0.877992329748627,1.023469311903679,2.643882762673369
112010,2899,0.4765306122448979,0.5239975286989795,0.8630884600965711,0.8644054767474255,1.023469311903679,2.643882762673369
4102,2899,0.05,0.05,0.8098900601757557,0.8098900601757557,1.023469311903679,2.643882762673369
98717,2899,0.05,0.05,0.8289882141001496,0.8289882141001496,1.023469311903679,2.643882762673369
3659,2900,0.4765306122448979,0.4591260762117346,0.8962809085541983,0.8965238261763222,1.1750512684764336,2.6467555643792777
120039,2882,0.4765306122448979,0.5690445631377552,0.8826597495268048,0.8884086960958563,1.1380073174736682,2.6439074261213507
4563,2899,0.2632653061224489,0.3142729591836734,0.7741459624933715,0.7742067027666947,1.023469311903679,2.643882762673369
4581,2899,0.05,0.05,0.7826055072409726,0.7826055072409726,1.023469311903679,2.643882762673369
4086,2899,0.4765306122448979,0.5319086814413266,0.8353030082430256,0.8369913931188286,1.023469311903679,2.643882762673369
120678,2899,0.4765306122448979,0.5670900430484695,0.8456338820577548,0.8512137174197423,1.023469311903679,2.643882762673369
3645,2049,0.2632653061224489,0.3857453762755098,0.8531680969337346,0.8589651544974828,1.5149234244217298,2.8012241487642084
4085,2899,0.2632653061224489,0.3801407047193875,0.7851342364755702,0.7856092462433923,1.023469311903679,2.643882762673369
3644,2882,0.6897959183673469,0.6146863042091837,0.8472202600236749,0.8540657186032731,1.1380073174736682,2.6439074261213507
3643,2899,0.4765306122448979,0.5145041454081632,0.8226863047894968,0.8232475599243393,1.023469311903679,2.643882762673369
4084,2899,0.2632653061224489,0.3511403858418365,0.7817325533750203,0.7820244159511018,1.023469311903679,2.643882762673369
4562,2899,0.2632653061224489,0.2887691326530612,0.7664330283876771,0.76644583777075,1.023469311903679,2.643882762673369
3657,2899,0.2632653061224489,0.3971603954081629,0.7884160563946081,0.7892037119530803,1.023469311903679,2.643882762673369
4101,2899,0.05,0.05,0.7392848874371166,0.7392848874371166,1.023469311903679,2.643882762673369
4561,2899,0.2632653061224489,0.3128332270408162,0.7490577017286897,0.7491144865199889,1.023469311903679,2.643882762673369
122379,2899,0.2632653061224489,0.3463584183673467,0.754205249107911,0.7544920245532563,1.023469311903679,2.643882762673369
3305,2464,0.05,0.05,0.6769644272280014,0.6769644272280014,2.027308809354697,2.240175586457629
3304,2464,0.05,0.05,0.7026271730802274,0.7026271730802274,2.027308809354697,2.240175586457629
3706,2464,0.05,0.05,0.5230589413952477,0.5230589413952477,2.027308809354697,2.240175586457629
3303,2486,2.395918367346938,2.3904784159757644,0.6152609330874572,0.6152638240790882,0.7111641038784616,2.302225159092485
3704,2486,7.087755102040815,7.0900046336894125,0.7651174420194359,0.7651174430460785,0.7111641038784616,2.302225159092485
100947,2907,1.969387755102041,1.9765037069515303,0.7149061872943967,0.7149157409153484,0.8149228772866787,2.339004328469619
3290,1689,3.035714285714285,3.1127929687499996,0.8053715506401578,0.8054180709937524,0.8852846740510487,2.5091002229116697
121250,3279,0.05,0.05,0.8843051582160746,0.8843051582160746,2.773063970154935,2.245653678235892
3289,5559,3.035714285714285,3.0950055803571423,0.8838196924129823,0.8838737612954258,4.326613453510294,1.632458210947785
3278,4069,2.609183673469387,2.677152398557079,0.9037180398645962,0.903851141182224,4.193671588594809,2.3733873173500135
3277,3639,2.609183673469387,2.544145183952487,0.8911783310403169,0.8913095205278095,3.4952945314562096,2.3841649355059036
3677,3650,2.822448979591836,2.8564892578125,0.8904053641450272,0.8904276266049821,3.3758539106624137,2.374443293160285
3263,3650,2.395918367346938,2.415923349808673,0.8850093969687898,0.8850256446596285,3.3758539106624137,2.374443293160285
3262,1654,0.05,0.05,0.8935209067939989,0.8935209067939989,1.7250782497412698,2.775880546025099
121992,99677,0.4765306122448979,0.4753206712372448,0.8960798367908454,0.8960814853258878,1.2133688729814307,2.6005176381994746
3660,2049,0.2632653061224489,0.3011096938775509,0.9145200752682756,0.9147039271808108,1.5149234244217298,2.8012241487642084
3248,2049,0.2632653061224489,0.3256365593112243,0.8962218603965086,0.8969585753159204,1.5149234244217298,2.8012241487642084
4112,2899,0.05,0.05,0.75619614285608,0.75619614285608,1.023469311903679,2.643882762673369
3259,2899,0.05,0.05,0.7859185607135597,0.7859185607135597,1.023469311903679,2.643882762673369
3246,2899,0.4765306122448979,0.5632740752551022,0.8463299463280158,0.850852435796672,1.023469311903679,2.643882762673369
3240,2049,0.4765306122448979,0.3976983019770408,0.8593249778920163,0.8646499306073542,1.5149234244217298,2.8012241487642084
3241,2049,0.4765306122448979,0.4072847576530612,0.8477554691109488,0.8519508618438961,1.5149234244217298,2.8012241487642084
3658,2049,0.2632653061224489,0.369394132653061,0.8604311507358344,0.8641894273474281,1.5149234244217298,2.8012241487642084
3247,2049,0.4765306122448979,0.4152889827806122,0.8614435821643383,0.8650290968412435,1.5149234244217298,2.8012241487642084
2867,2464,0.4765306122448979,0.497099609375,0.7577256308432588,0.7588669030427644,2.027308809354697,2.240175586457629
2887,2464,0.05,0.05,0.6898746532894374,0.6898746532894374,2.027308809354697,2.240175586457629
2886,2063,0.2632653061224489,0.369496970663265,0.805603579169595,0.8077711172634133,1.5616521763561255,2.3537074670681855
102570,2063,0.05,0.05,0.7512593936824543,0.7512593936824543,1.5616521763561255,2.3537074670681855
3302,105007,1.7561224489795917,1.7634110431281886,0.7630836027334641,0.7631046314026542,2.760425567361665,-0.45342838173750094
3301,1688,2.182653061224489,2.111514344507334,0.8604534828058649,0.8608388472152435,1.0004279217566763,2.606388438016273
98692,4069,2.609183673469387,2.531978336256377,0.869662895938327,0.8698417393346687,4.193671588594809,2.3733873173500135
103309,3650,2.395918367346938,2.381587312659438,0.8822534312077784,0.8822622724334322,3.3758539106624137,2.374443293160285
2849,115511,2.182653061224489,2.129632070113201,0.8770016290660306,0.8771849550083934,3.3330212863913706,2.3650531221832356
2838,123245,2.182653061224489,2.1478563705755733,0.88947588743635,0.8895579044736246,3.070434932452969,2.3660610670716093
3675,2049,0.2632653061224489,0.2883063616071428,0.8990543796738437,0.8991209411638083,1.5149234244217298,2.8012241487642084
2837,1654,0.05,0.05,0.9139653372690923,0.9139653372690923,1.7250782497412698,2.775880546025099
3261,1350,0.05,0.05,0.9224734159852672,0.9224734159852672,1.738204965146515,2.8361784766033984
3250,1350,0.05,0.05,0.9252592793742552,0.9252592793742552,1.738204965146515,2.8361784766033984
2836,1350,0.05,0.05,0.941397091342404,0.941397091342404,1.738204965146515,2.8361784766033984
